Date1,Date2,Days,acctrefno,application_id,multiply_to
2022-06-09,2022-09-13,-96,422045,22031008JHFL,-1
2022-06-17,2022-09-13,-88,422110,22031009NPTX,-1
2022-05-20,2022-05-23,3,422217,22031102CNOK,1
2022-05-27,2022-05-31,4,422217,22031102CNOK,1
2022-06-10,2022-06-20,10,422217,22031102CNOK,1
2022-05-23,2022-07-15,53,423398,220314080BTX,1
2022-08-12,2022-09-13,-32,423398,220314080BTX,-1
2022-05-27,2022-09-13,-109,423970,22031600JTFL,-1
2022-05-24,2022-05-27,3,424021,22031601LMFL,1
2022-06-07,2022-06-09,2,424021,22031601LMFL,1
2022-06-21,2022-06-28,7,424021,22031601LMFL,1
2022-07-05,2022-07-07,2,424021,22031601LMFL,1
2022-08-02,2022-08-04,2,424021,22031601LMFL,1
2022-08-16,2022-08-19,3,424021,22031601LMFL,1
2022-05-27,2022-09-13,-109,424942,22031800HTTX,-1
2022-06-03,2022-06-10,7,424989,220318017PTX,1
2022-06-24,2022-09-13,-81,424989,220318017PTX,-1
2022-06-03,2022-06-06,3,425474,22031900ZSFL,1
2022-06-17,2022-06-21,4,425474,22031900ZSFL,1
2022-07-08,2022-09-13,-67,425474,22031900ZSFL,-1
2022-06-01,2022-06-09,8,425950,22032100MWTN,1
2022-08-03,2022-08-09,6,425950,22032100MWTN,1
2022-06-03,2022-09-13,-102,425953,22032100QZKY,-1
2022-06-23,2022-09-13,-81,425962,22032100TXWI,-1
2022-06-20,2022-09-13,-85,426082,22032103N9TN,-1
2022-06-03,2022-09-13,-102,426135,220321053VOK,-1
2022-06-20,2022-09-13,-85,426251,22032106PMAL,-1
2022-06-10,2022-06-27,17,426398,22032200D2FL,1
2022-06-21,2022-07-12,21,426441,2203220144AL,1
2022-06-10,2022-06-17,7,426472,22032201Q2FL,1
2022-06-24,2022-07-08,14,426472,22032201Q2FL,1
2022-07-13,2022-08-19,36,426472,22032201Q2FL,1
2022-09-09,2022-09-13,-4,426472,22032201Q2FL,-1
2022-06-21,2022-09-13,-84,426569,22032203PWMI,-1
2022-07-29,2022-09-13,-46,426580,220322042VIN,-1
2022-06-17,2022-09-13,-88,426680,22032205ZJTN,-1
2022-07-07,2022-09-13,-68,426720,22032206JRTX,-1
2022-09-05,2022-09-13,-8,427153,22032305K9KS,-1
2022-06-02,2022-09-13,-103,427392,22032400HLSC,-1
2022-06-23,2022-09-13,-82,427478,2203240207MO,-1
2022-06-03,2022-09-13,-102,427537,22032403DQKY,-1
2022-06-10,2022-09-13,-95,427546,22032403GMTX,-1
2022-06-23,2022-09-13,-82,427715,220324066MTX,-1
2022-06-10,2022-06-17,7,427738,22032406H6AL,1
2022-06-24,2022-07-25,31,427738,22032406H6AL,1
2022-06-03,2022-09-13,-102,427819,22032407G2TN,-1
2022-06-09,2022-06-16,7,427826,22032407QHMO,1
2022-06-23,2022-07-07,14,427826,22032407QHMO,1
2022-07-14,2022-07-22,8,427826,22032407QHMO,1
2022-08-04,2022-08-11,7,427826,22032407QHMO,1
2022-08-18,2022-08-26,8,427826,22032407QHMO,1
2022-07-22,2022-08-05,14,427959,220325012PFL,1
2022-06-03,2022-06-10,7,428578,22032603B4MO,1
2022-07-15,2022-08-04,20,428578,22032603B4MO,1
2022-07-20,2022-09-13,-54,428965,22032801YHTN,-1
2022-08-01,2022-09-13,-42,429026,220328036FTX,-1
2022-06-08,2022-06-16,8,429051,22032803GXTX,1
2022-06-22,2022-09-13,-83,429051,22032803GXTX,-1
2022-06-27,2022-09-13,-78,429108,22032804XYOK,-1
2022-06-08,2022-09-13,-96,429176,22032805HMLA,-1
2022-06-03,2022-09-13,-102,429257,22032806P7OK,-1
2022-06-09,2022-08-04,56,429395,22032900C6SC,1
2022-08-18,2022-09-13,-26,429395,22032900C6SC,-1
2022-06-13,2022-09-13,-92,429414,22032900PSFL,-1
2022-06-14,2022-09-13,-90,429482,22032901L2FL,-1
2022-06-22,2022-09-13,-82,429613,22032904LLSC,-1
2022-06-10,2022-09-13,-95,429674,22032905RSMN,-1
2022-06-17,2022-06-22,5,431928,2204040192FL,1
2022-07-01,2022-07-11,10,431928,2204040192FL,1
2022-07-15,2022-09-01,48,431928,2204040192FL,1
2022-06-10,2022-09-13,-95,431935,22040400VPTX,-1
2022-07-07,2022-09-13,-67,431985,22040201LPMS,-1
2022-06-23,2022-09-13,-82,432024,22040400T3TN,-1
2022-06-15,2022-09-13,-89,432081,22033105WXFL,-1
2022-06-14,2022-09-13,-90,432114,22033100RWSC,-1
2022-07-04,2022-07-06,2,432217,220330013MSC,1
2022-09-04,2022-09-13,-9,432217,220330013MSC,-1
2022-06-20,2022-07-09,19,432221,22033000YPAL,1
2022-07-20,2022-09-13,-55,432221,22033000YPAL,-1
2022-06-09,2022-09-13,-96,432226,22033000QWTN,-1
2022-09-02,2022-09-12,10,432235,220404040BSC,1
2022-06-10,2022-06-13,3,432373,22040100MLFL,1
2022-07-08,2022-07-15,7,432373,22040100MLFL,1
2022-08-15,2022-09-13,-29,432373,22040100MLFL,-1
2022-06-11,2022-09-13,-94,432391,22040405T1TX,-1
2022-06-24,2022-09-13,-81,432436,22040406CWTN,-1
2022-07-29,2022-08-10,11,432676,22040500WPTX,1
2022-06-17,2022-09-13,-88,432708,2204050150FL,-1
2022-08-23,2022-08-30,7,432736,22040501SFIN,1
2022-06-24,2022-07-22,28,432776,22040502SQWI,1
2022-08-05,2022-09-13,-39,432776,22040502SQWI,-1
2022-06-24,2022-09-13,-81,432838,22040504NMSC,-1
2022-06-14,2022-09-13,-91,432845,22040504R5OK,-1
2022-06-17,2022-06-17,0,432859,22032903T4MO,1
2022-07-28,2022-07-28,0,432859,22032903T4MO,1
2022-08-28,2022-08-29,1,432859,22032903T4MO,1
2022-06-24,2022-07-22,28,432906,2204050634FL,1
2022-08-05,2022-09-02,28,432906,2204050634FL,1
2022-06-20,2022-09-13,-85,433196,22040600V4AL,-1
2022-08-03,2022-09-13,-41,433404,22040604QLFL,-1
2022-06-21,2022-09-13,-83,433970,22040705DBIN,-1
2022-06-17,2022-09-13,-88,434380,22040802X1IN,-1
2022-06-17,2022-07-15,28,435403,22041101KTMI,1
2022-07-29,2022-08-26,28,435403,22041101KTMI,1
2022-06-17,2022-09-13,-88,435542,22041106K6LA,-1
2022-06-23,2022-09-13,-82,435565,22041106W3WI,-1
2022-06-24,2022-08-12,49,435609,22041107GVTN,1
2022-08-16,2022-09-13,-27,435609,22041107GVTN,-1
2022-07-05,2022-07-19,14,435734,22040500YPMI,1
2022-08-02,2022-09-13,-42,435734,22040500YPMI,-1
2022-08-08,2022-09-13,-35,435737,22041200KPIN,-1
2022-07-15,2022-09-13,-60,435843,22041202ZJTX,-1
2022-07-01,2022-09-13,-74,436215,22041300M0TN,-1
2022-07-02,2022-09-13,-73,436248,22041300YQWI,-1
2022-06-29,2022-09-13,-75,436352,22041302ZJTN,-1
2022-07-08,2022-09-13,-67,436363,2204130324MS,-1
2022-07-12,2022-09-13,-62,436501,22041305S2MO,-1
2022-06-23,2022-07-01,8,436737,220414013VWI,1
2022-07-07,2022-09-13,-68,436737,220414013VWI,-1
2022-06-23,2022-09-13,-82,436746,2204140196FL,-1
2022-06-22,2022-09-13,-83,436824,22041402YCAL,-1
2022-06-29,2022-09-13,-76,436931,22032804H7WI,-1
2022-07-07,2022-09-13,-68,436999,22041406JVOK,-1
2022-06-27,2022-09-13,-78,437186,22041500K4AZ,-1
2022-08-31,2022-09-13,-12,437235,22041501G0AL,-1
2022-06-23,2022-07-07,14,437300,22041502T6WI,1
2022-08-04,2022-08-15,11,437300,22041502T6WI,1
2022-09-01,2022-09-06,5,437300,22041502T6WI,1
2022-06-22,2022-09-13,-83,437357,2204150449IN,-1
2022-06-24,2022-09-13,-81,438324,2204180629AL,-1
2022-07-05,2022-09-13,-70,438530,22041900MBSC,-1
2022-06-29,2022-09-13,-76,438563,2204190194AL,-1
2022-07-07,2022-09-13,-68,438577,22041901CDFL,-1
2022-07-08,2022-09-13,-67,438599,220419024KTX,-1
2022-07-01,2022-09-13,-74,438647,22041902T4FL,-1
2022-07-01,2022-09-13,-74,438890,22041907SJKS,-1
2022-08-09,2022-09-13,-35,439011,220420011HSC,-1
2022-07-01,2022-07-29,28,439031,22042001GKWI,1
2022-08-12,2022-09-13,-32,439031,22042001GKWI,-1
2022-07-01,2022-09-13,-74,439069,22040400PNTX,-1
2022-07-08,2022-09-13,-67,439072,22042002BTAR,-1
2022-08-08,2022-09-13,-35,439088,22042001XTFL,-1
2022-08-30,2022-09-13,-14,439224,220420056WKS,-1
2022-07-08,2022-09-13,-67,439245,22042005DPMI,-1
2022-07-03,2022-09-13,-72,439495,22042100M0TX,-1
2022-07-20,2022-09-13,-54,439519,220421018MFL,-1
2022-07-01,2022-09-13,-74,439553,22042101ZFFL,-1
2022-07-04,2022-08-01,28,439829,220421076ZMI,1
2022-08-15,2022-09-12,28,439829,220421076ZMI,1
2022-07-01,2022-07-05,4,440015,220422013YTX,1
2022-07-15,2022-07-22,7,440015,220422013YTX,1
2022-07-29,2022-07-31,2,440015,220422013YTX,1
2022-09-09,2022-09-12,3,440015,220422013YTX,1
2022-08-09,2022-08-31,22,440076,220422022TFL,1
2022-09-02,2022-09-13,-10,440076,220422022TFL,-1
2022-07-01,2022-09-13,-74,440119,22042202ZBMO,-1
2022-07-27,2022-08-03,7,440923,22042500WSFL,1
2022-08-10,2022-08-17,7,440923,22042500WSFL,1
2022-08-31,2022-09-13,-13,440923,22042500WSFL,-1
2022-07-01,2022-09-13,-74,440947,22042501NWFL,-1
2022-07-08,2022-07-26,18,440993,22042502SSTX,1
2022-07-01,2022-09-13,-74,441219,22042507VCTX,-1
2022-07-29,2022-08-25,27,441372,220426017NAL,1
2022-09-02,2022-09-13,-11,441372,220426017NAL,-1
2022-07-11,2022-09-13,-64,441816,22042701BYFL,-1
2022-07-08,2022-09-13,-66,441881,22042702WRMN,-1
2022-07-21,2022-09-13,-54,441912,22041402PJFL,-1
2022-07-07,2022-09-13,-68,442063,220427073NAR,-1
2022-07-08,2022-09-13,-67,442231,2204280191IN,-1
2022-07-08,2022-07-15,7,442306,22042803KPMO,1
2022-07-19,2022-09-13,-55,442306,22042803KPMO,-1
2022-07-13,2022-07-14,0,442333,2203150615MI,1
2022-07-15,2022-08-12,28,442455,22042806HCMN,1
2022-08-26,2022-09-13,-18,442455,22042806HCMN,-1
2022-07-29,2022-09-13,-46,442682,220421031NWI,-1
2022-07-13,2022-07-23,9,442709,22042901FGMN,1
2022-08-06,2022-09-13,-38,442709,22042901FGMN,-1
2022-07-08,2022-07-11,3,442711,22042901GGMO,1
2022-07-22,2022-08-17,26,442711,22042901GGMO,1
2022-08-26,2022-08-31,5,442711,22042901GGMO,1
2022-09-12,2022-09-12,0,442711,22042901GGMO,1
2022-07-08,2022-09-13,-67,443575,22050200FTFL,-1
2022-08-03,2022-08-05,2,443789,22050205TJFL,1
2022-08-02,2022-08-09,7,444096,22050302XCTX,1
2022-09-02,2022-09-06,4,444096,22050302XCTX,1
2022-07-20,2022-09-13,-54,444102,220503032XTN,-1
2022-07-10,2022-09-13,-65,444103,2205030358AL,-1
2022-09-01,2022-09-02,1,444562,220504040CTN,1
2022-07-11,2022-09-13,-64,444595,22050404H8FL,-1
2022-09-09,2022-09-13,-4,444946,220505023NLA,-1
2022-07-15,2022-07-29,14,444947,220505024WAL,1
2022-08-05,2022-08-19,14,444947,220505024WAL,1
2022-08-26,2022-09-02,7,444947,220505024WAL,1
2022-07-19,2022-09-13,-55,444965,22050502FBMO,-1
2022-07-20,2022-09-13,-55,445056,22050504NDTX,-1
2022-07-15,2022-09-13,-60,445173,22050506WWFL,-1
2022-07-15,2022-07-29,14,445355,220506013NIN,1
2022-07-15,2022-09-13,-60,445401,220506021WTX,-1
2022-08-02,2022-09-13,-42,445897,220507032ZTX,-1
2022-07-15,2022-09-13,-60,446170,220509010CIN,-1
2022-08-01,2022-09-13,-43,446226,22050901YTTX,-1
2022-08-10,2022-09-13,-34,446229,220509025WTX,-1
2022-07-29,2022-09-13,-46,446795,220408027PMI,-1
2022-07-21,2022-07-21,0,446994,220510089QAR,1
2022-07-28,2022-08-04,7,446994,220510089QAR,1
2022-08-11,2022-08-11,0,446994,220510089QAR,1
2022-08-25,2022-09-13,-19,446994,220510089QAR,-1
2022-07-29,2022-09-13,-46,447174,22051102YXMO,-1
2022-07-29,2022-09-13,-46,447268,22051103F4KS,-1
2022-07-21,2022-09-13,-54,447546,22051201H9OK,-1
2022-07-20,2022-09-13,-55,447589,22051202K6KY,-1
2022-07-20,2022-07-21,1,447668,22051204HVFL,1
2022-08-17,2022-09-13,-26,447709,22051007B3LA,-1
2022-07-22,2022-09-13,-53,448031,22051301RQOK,-1
2022-07-22,2022-07-29,7,448860,220516019XAL,1
2022-07-26,2022-08-17,22,448864,22051601DGFL,1
2022-08-03,2022-09-13,-41,448882,22051601WGMN,-1
2022-08-20,2022-09-13,-24,448965,22051603RBNY,-1
2022-08-05,2022-09-13,-39,449250,22051700FVFL,-1
2022-09-11,2022-09-13,-2,449271,22051700R5IN,-1
2022-08-10,2022-09-13,-34,449300,220517017FSC,-1
2022-08-12,2022-09-13,-32,449697,22051800GJTX,-1
2022-08-18,2022-09-13,-26,449739,220518019HFL,-1
2022-08-30,2022-09-13,-13,449764,22051801SGWI,-1
2022-08-01,2022-09-13,-43,449987,220518067QAR,-1
2022-08-02,2022-08-09,7,451140,22052100QVTX,1
2022-09-06,2022-09-13,-7,451140,22052100QVTX,-1
2022-07-29,2022-08-12,14,451200,2205210220TX,1
2022-08-19,2022-09-13,-25,451200,2205210220TX,-1
2022-08-05,2022-09-13,-39,451221,22052102LWTX,-1
2022-08-04,2022-09-13,-40,451225,22052102N4OK,-1
2022-08-25,2022-09-13,-18,451612,22051601TVMO,-1
2022-08-05,2022-09-13,-39,451613,22052301QYTX,-1
2022-07-29,2022-09-13,-46,451634,22052302B9NY,-1
2022-08-27,2022-09-13,-17,451726,22052304W4MI,-1
2022-08-03,2022-09-13,-41,451780,220523060TNY,-1
2022-08-18,2022-09-13,-25,451930,2205230885TX,-1
2022-08-05,2022-09-13,-39,452077,22052401BRMI,-1
2022-09-09,2022-09-13,-3,452317,22052406D6SC,-1
2022-08-05,2022-08-19,14,452491,2205130163IN,1
2022-08-09,2022-09-13,-35,452710,22052505V7WI,-1
2022-08-15,2022-09-13,-28,452776,22052506MKFL,-1
2022-08-04,2022-09-13,-40,452829,22052507QSMI,-1
2022-08-05,2022-09-01,27,452926,22052600WRMI,1
2022-08-05,2022-09-13,-39,453075,2204180661MI,-1
2022-08-05,2022-09-13,-39,453285,220526077QLA,-1
2022-08-23,2022-08-24,1,453435,22052700T2TN,1
2022-08-12,2022-09-13,-32,453458,220527012HFL,-1
2022-08-19,2022-09-13,-25,454415,22053100R6TX,-1
2022-08-11,2022-09-13,-33,454574,220531050NTN,-1
2022-08-12,2022-09-13,-32,454593,22053105C5MI,-1
2022-08-12,2022-08-24,12,454604,22053105JYFL,1
2022-08-18,2022-09-02,15,454640,22053106HRSC,1
2022-08-10,2022-09-13,-34,454925,22060102C9OK,-1
2022-08-12,2022-09-13,-31,455441,220602035GTX,-1
2022-08-28,2022-09-13,-16,455473,22060203VJTX,-1
2022-08-30,2022-09-13,-14,455646,22060206TWMO,-1
2022-08-12,2022-09-13,-32,455880,22060301H7KS,-1
2022-08-17,2022-09-13,-27,455890,22060301RTMI,-1
2022-08-26,2022-09-12,17,455916,2206030215AR,1
2022-09-01,2022-09-13,-12,456970,22060602J8OK,-1
2022-08-12,2022-09-13,-32,457110,220606055VFL,-1
2022-08-31,2022-09-13,-12,457394,22052300L9IN,-1
2022-08-26,2022-09-13,-18,457399,22060700DQSC,-1
2022-08-19,2022-09-13,-25,457565,220607035DTX,-1
2022-08-22,2022-09-13,-22,458005,220608017XTN,-1
2022-08-18,2022-09-13,-26,458166,22060804KZTX,-1
2022-08-26,2022-09-13,-18,458222,22060805NHAR,-1
2022-08-26,2022-09-07,12,458245,22060805XGMO,1
2022-08-25,2022-09-13,-19,458857,22060906RRTX,-1
2022-08-25,2022-08-29,4,458988,22061000HPFL,1
2022-09-08,2022-09-13,-5,458988,22061000HPFL,-1
2022-09-10,2022-09-13,-3,458989,22061000J0MI,-1
2022-08-18,2022-09-13,-25,459016,22061000W9IN,-1
2022-09-01,2022-09-13,-12,459050,22061001B3TX,-1
2022-08-19,2022-09-13,-25,459079,22061001S7SC,-1
2022-08-19,2022-09-13,-25,459095,22061001XDTN,-1
2022-08-26,2022-09-02,7,459109,220610023WFL,1
2022-09-09,2022-09-13,-4,459109,220610023WFL,-1
2022-08-24,2022-09-13,-19,459153,22061002TLMO,-1
2022-08-19,2022-09-13,-25,460054,22061300KJSC,-1
2022-08-19,2022-08-25,6,460159,22061301YRAL,1
2022-09-02,2022-09-08,6,460159,22061301YRAL,1
2022-08-24,2022-09-13,-19,460163,220613029GMI,-1
2022-08-31,2022-09-13,-13,460324,22061305LFTX,-1
2022-08-19,2022-09-13,-25,460330,22061305T7LA,-1
2022-09-07,2022-09-13,-5,460471,22061307R6TX,-1
2022-09-02,2022-09-13,-11,460561,22061400D0FL,-1
2022-08-24,2022-09-13,-19,460637,22061401G8TN,-1
2022-08-26,2022-09-02,7,460639,22061401K2KS,1
2022-09-09,2022-09-12,3,460639,22061401K2KS,1
2022-08-22,2022-09-13,-22,460659,2206140259KY,-1
2022-08-22,2022-09-13,-22,460672,22061402CJAR,-1
2022-08-25,2022-09-13,-19,460832,22052606V3MO,-1
2022-08-30,2022-09-13,-13,461061,22061500J7TN,-1
2022-08-26,2022-09-13,-18,461407,22061507BKAR,-1
2022-08-24,2022-09-13,-20,461411,22061507GCFL,-1
2022-09-04,2022-09-13,-9,461656,22060703S6NY,-1
2022-09-08,2022-09-13,-4,461814,22061605NXMO,-1
2022-08-26,2022-09-13,-18,462113,22061701G9MO,-1
2022-08-31,2022-09-13,-13,462119,22061701HGAL,-1
2022-08-26,2022-09-13,-18,462233,22061703L3AL,-1
2022-09-02,2022-09-13,-11,463160,220620033MWI,-1
2022-09-01,2022-09-13,-12,463236,22052602VCKY,-1
2022-08-30,2022-09-13,-14,463355,22062006VCTX,-1
2022-09-02,2022-09-13,-10,463544,22062100LPTN,-1
2022-09-01,2022-09-13,-12,463772,220621052BIN,-1
2022-09-06,2022-09-13,-6,463807,22062105B0TX,-1
2022-09-03,2022-09-09,6,463845,220621068WSC,1
2022-09-03,2022-09-13,-10,463952,22062107DYKY,-1
2022-08-31,2022-09-13,-13,464155,22062201GKFL,-1
2022-09-01,2022-09-13,-12,464676,220623016HTN,-1
2022-09-09,2022-09-13,-4,465135,220624015NFL,-1
2022-09-06,2022-09-13,-7,465170,2206240242KS,-1
2022-09-02,2022-09-13,-11,466076,22062700GZFL,-1
2022-09-09,2022-09-13,-4,466521,220606035HLA,-1
2022-09-07,2022-09-13,-6,466852,22062806XSFL,-1
2022-09-09,2022-09-12,3,466888,22062807LMSC,1
2022-09-09,2022-09-13,-4,467059,22062901BNFL,-1
2022-09-09,2022-09-13,-4,467090,22062901VNFL,-1
2022-09-05,2022-09-13,-8,467252,22062905K6FL,-1
2022-09-09,2022-09-13,-4,467311,22062906HBTX,-1
2022-09-12,2022-09-13,-1,470355,220526036JKY,-1
2022-05-10,2022-09-13,-126,410398,2202090343OK,-1
2022-04-23,2022-09-13,-143,410513,22020905NWOK,-1
2022-05-04,2022-05-19,14,413368,22021702TFFL,1
2022-05-27,2022-06-09,13,413368,22021702TFFL,1
2022-06-17,2022-06-23,6,413368,22021702TFFL,1
2022-08-12,2022-09-01,20,413368,22021702TFFL,1
2022-05-02,2022-06-08,36,413604,22021800FXFL,1
2022-09-09,2022-09-13,-4,419053,22030307D4FL,-1
2022-05-19,2022-09-13,-117,421507,22030907RQTX,-1
2022-08-09,2022-09-13,-35,421666,22031001PLOK,-1
2022-08-19,2022-09-13,-25,421711,22031002S1AR,-1
2022-05-28,2022-09-13,-108,421898,22031006C9SC,-1
2022-05-20,2022-06-17,28,422260,22031102WLTX,1
2022-07-01,2022-07-29,28,422260,22031102WLTX,1
2022-08-12,2022-09-13,-32,422260,22031102WLTX,-1
2022-07-08,2022-09-13,-67,423139,22031402F1TX,-1
2022-05-20,2022-09-13,-116,423288,220314063ZTX,-1
2022-05-27,2022-09-13,-109,423427,22031408NCTX,-1
2022-06-07,2022-09-13,-97,423781,22031506Z0AR,-1
2022-06-17,2022-06-20,3,424601,220317039JKS,1
2022-05-26,2022-09-13,-110,424617,22031703QFMO,-1
2022-06-17,2022-06-20,3,424725,22031705XCFL,1
2022-06-02,2022-09-13,-102,424814,220317076HTX,-1
2022-05-30,2022-09-13,-106,424951,22031800Q6WI,-1
2022-06-20,2022-09-13,-85,425944,22032100G9FL,-1
2022-07-22,2022-09-13,-52,426063,220321032JTX,-1
2022-07-22,2022-07-29,7,426335,220321085GMO,1
2022-08-12,2022-08-26,14,426335,220321085GMO,1
2022-09-09,2022-09-13,-4,426335,220321085GMO,-1
2022-06-21,2022-09-13,-84,426456,22032201FMAL,-1
2022-06-03,2022-07-01,28,426715,22032206FTTX,1
2022-07-29,2022-08-05,7,426715,22032206FTTX,1
2022-06-10,2022-09-13,-95,426939,22032301GQIN,-1
2022-06-03,2022-06-17,14,427085,22031707Y0AL,1
2022-07-01,2022-07-15,14,427085,22031707Y0AL,1
2022-07-29,2022-08-12,14,427085,22031707Y0AL,1
2022-07-01,2022-07-06,5,427239,22032306P3FL,1
2022-06-15,2022-09-13,-90,427278,22032307FZAR,-1
2022-06-29,2022-09-13,-75,427471,22032401Y2MS,-1
2022-06-30,2022-07-05,5,427513,22032402TWAR,1
2022-07-15,2022-08-01,17,427513,22032402TWAR,1
2022-08-15,2022-09-02,18,427513,22032402TWAR,1
2022-06-01,2022-06-16,15,427806,22032407DLFL,1
2022-06-22,2022-06-30,8,427806,22032407DLFL,1
2022-06-09,2022-07-21,42,427818,22032407LWTN,1
2022-08-18,2022-09-13,-26,427818,22032407LWTN,-1
2022-08-19,2022-09-07,19,427910,22032500BJSC,1
2022-06-03,2022-09-13,-102,427982,22032501L5MS,-1
2022-07-26,2022-07-26,0,427983,22032501KSTX,1
2022-06-03,2022-09-13,-102,427999,22032501T2FL,-1
2022-06-09,2022-06-24,15,428895,22032800MSFL,1
2022-08-04,2022-08-05,1,428895,22032800MSFL,1
2022-09-01,2022-09-13,-12,428895,22032800MSFL,-1
2022-06-22,2022-06-22,0,428946,22032801JTTX,1
2022-06-10,2022-08-05,56,428967,220328021WIN,1
2022-08-19,2022-09-02,14,428967,220328021WIN,1
2022-06-09,2022-09-13,-95,429080,220328046DTX,-1
2022-06-03,2022-07-15,42,429277,2203280733TX,1
2022-08-12,2022-09-13,-32,429277,2203280733TX,-1
2022-07-01,2022-07-15,14,429407,22032900LWKY,1
2022-09-09,2022-09-13,-4,429407,22032900LWKY,-1
2022-06-17,2022-09-13,-88,429456,22032405C4TX,-1
2022-06-10,2022-09-13,-95,429464,22032901BTSC,-1
2022-06-24,2022-09-13,-81,432030,22040400K1TN,-1
2022-06-16,2022-07-14,28,432064,2203310504TN,1
2022-07-28,2022-08-25,28,432064,2203310504TN,1
2022-09-08,2022-09-13,-5,432064,2203310504TN,-1
2022-06-10,2022-09-13,-95,432078,22033105S7TN,-1
2022-07-05,2022-07-06,1,432124,22040403JQSC,1
2022-06-08,2022-06-27,19,432154,22033103CDFL,1
2022-07-15,2022-07-15,0,432154,22033103CDFL,1
2022-08-15,2022-09-13,-29,432154,22033103CDFL,-1
2022-06-13,2022-09-13,-91,432162,22033104F8TX,-1
2022-06-22,2022-06-27,4,432251,220404048LTX,1
2022-07-06,2022-09-13,-68,432251,220404048LTX,-1
2022-07-19,2022-09-13,-55,432286,22040103JYTX,-1
2022-06-07,2022-09-13,-98,432507,22031001STAL,-1
2022-09-02,2022-09-06,4,432662,22040500Q6FL,1
2022-06-24,2022-09-13,-81,432694,220405012HMN,-1
2022-08-05,2022-09-13,-39,432710,220405014HAL,-1
2022-06-24,2022-09-13,-81,432770,22040502NNFL,-1
2022-06-17,2022-09-13,-88,433000,22040507G5AL,-1
2022-06-24,2022-09-13,-81,433178,22040600NQWI,-1
2022-07-03,2022-09-13,-72,433228,22040601CLAL,-1
2022-06-17,2022-09-13,-88,433250,22040601VPTX,-1
2022-07-03,2022-09-13,-72,433265,22040602BKTX,-1
2022-06-14,2022-09-13,-91,433391,22040604WVFL,-1
2022-08-05,2022-09-13,-39,433413,220406054TSC,-1
2022-07-01,2022-07-05,4,433446,22040605FXKY,1
2022-06-17,2022-06-27,10,433744,22040700MSSC,1
2022-07-01,2022-07-05,4,433744,22040700MSSC,1
2022-07-15,2022-08-16,32,433744,22040700MSSC,1
2022-08-26,2022-09-13,-18,433744,22040700MSSC,-1
2022-07-21,2022-09-13,-54,433775,220407015MOK,-1
2022-06-14,2022-09-13,-91,433808,22040701RHOK,-1
2022-06-23,2022-09-13,-82,433909,2204070439IN,-1
2022-08-05,2022-09-13,-39,433917,22040704BDWI,-1
2022-06-23,2022-07-11,18,433939,220406075HFL,1
2022-07-21,2022-08-26,36,433939,220406075HFL,1
2022-07-01,2022-07-01,0,434048,22040706KSWI,1
2022-07-15,2022-07-22,7,434048,22040706KSWI,1
2022-08-20,2022-09-13,-24,434048,22040706KSWI,-1
2022-07-01,2022-09-13,-74,434049,22040706GWMI,-1
2022-07-28,2022-08-19,22,434056,22040706CJMN,1
2022-06-24,2022-09-13,-81,434111,220407075PTX,-1
2022-08-03,2022-09-13,-41,434274,22040800X9TX,-1
2022-06-17,2022-09-13,-88,434336,22040801ZSAR,-1
2022-07-12,2022-09-13,-62,434361,22040802C0TN,-1
2022-06-17,2022-09-13,-88,434420,22040803NDMI,-1
2022-08-16,2022-09-13,-27,435270,22041100Z2WI,-1
2022-06-24,2022-09-13,-81,435483,22041105HJKY,-1
2022-08-15,2022-09-13,-29,435739,22041200Q6MO,-1
2022-06-21,2022-09-13,-84,435760,2204120112AL,-1
2022-07-01,2022-09-13,-74,435790,22041201LMOK,-1
2022-08-09,2022-09-13,-35,436219,22041202XQIN,-1
2022-06-24,2022-09-13,-81,436224,22041300QKIN,-1
2022-07-01,2022-09-13,-74,436225,22041300R5FL,-1
2022-06-24,2022-09-13,-81,436268,22041301DHAR,-1
2022-06-24,2022-09-13,-81,436313,220412057DSC,-1
2022-06-24,2022-09-13,-81,436327,22041302M4MI,-1
2022-06-24,2022-09-13,-81,436547,220413066SSC,-1
2022-07-21,2022-07-25,4,436555,220413067VFL,1
2022-07-14,2022-09-13,-60,436561,22041306CJFL,-1
2022-06-24,2022-09-13,-81,436710,22041400M1MO,-1
2022-07-02,2022-08-17,46,436717,22041400STTX,1
2022-07-01,2022-09-13,-74,436726,22041400X8FL,-1
2022-07-20,2022-07-20,0,437182,22041500GXFL,1
2022-07-29,2022-09-13,-46,437182,22041500GXFL,-1
2022-06-30,2022-09-13,-75,437243,22041501K5FL,-1
2022-07-12,2022-09-13,-62,437257,22041501RGAL,-1
2022-08-05,2022-08-17,12,438277,22041805CZLA,1
2022-08-11,2022-09-13,-33,438794,220419067LKS,-1
2022-07-22,2022-09-13,-53,438927,22041908HQWI,-1
2022-06-30,2022-07-15,15,439046,22042001PWLA,1
2022-07-01,2022-08-12,42,439215,220420055TAL,1
2022-08-16,2022-09-13,-27,439215,220420055TAL,-1
2022-07-12,2022-07-15,2,439490,22042100KPMI,1
2022-07-29,2022-08-03,5,439490,22042100KPMI,1
2022-07-05,2022-09-13,-70,439706,220421055VFL,-1
2022-07-01,2022-09-13,-74,439783,220421069NFL,-1
2022-07-05,2022-07-22,16,439820,22042101JSAL,1
